post_id,date,platform,content_type,campaign,followers,impressions,likes,comments,shares,saves,clicks,new_followers,engagement_rate
5294,2024-10-25,TikTok,Reel,NewSeason,3694036,70128,5642,676,388,399,2051,13,9.5625
5295,2024-07-20,Facebook,Image,NewSeason,2789663,335714,46272,4301,3625,1207,12310,275,16.1441
5296,2024-08-11,Twitter,Story,Merchandise,4237574,257766,8300,1280,648,498,5433,64,3.9679
5297,2024-09-02,YouTube,Video,FanEngagement,1629287,205256,24611,2432,1920,1961,15185,278,14.1107
5298,2024-01-12,Instagram,Video,Summer2024,278088,253776,33106,3993,1035,3566,20159,265,15.0266
5299,2024-09-01,Twitter,Reel,NBA_Playoffs,2108348,38066,3665,449,282,149,869,162,11.5484
5300,2024-11-15,Instagram,Post,Summer2024,1678208,122049,12357,896,651,1327,6760,447,11.3921
5301,2024-05-25,Facebook,Story,NewSeason,2385633,479246,39627,2934,2246,2751,24910,89,9.3495
5302,2024-12-12,Facebook,Story,FanEngagement,3866349,484492,61060,7225,741,6871,23771,230,14.2471
5303,2024-03-05,YouTube,Post,NewSeason,58161,358058,43088,2933,2262,3487,16911,84,13.4847
5304,2024-02-13,Twitter,Reel,FanEngagement,4714327,69635,4263,673,371,443,1692,15,7.6212
5305,2024-09-09,YouTube,Reel,Merchandise,4738848,16247,1592,121,156,59,256,82,11.5037
5306,2024-10-11,TikTok,Image,NewSeason,946599,192543,14722,901,376,1624,4235,363,8.3093
5307,2024-04-12,Facebook,Video,Merchandise,1620571,167157,12454,2111,990,1326,5071,249,9.3056
5308,2024-09-13,Twitter,Post,NBA_Playoffs,2141892,15712,1792,116,44,194,303,22,12.4236
5309,2024-01-24,Facebook,Image,NBA_Playoffs,4728697,37473,3384,423,231,119,1637,316,10.7758
5310,2024-12-04,TikTok,Reel,FanEngagement,3923196,269997,12638,997,237,466,16794,25,5.1378
5311,2024-08-31,YouTube,Post,NBA_Playoffs,2948655,43137,2057,231,185,151,2854,271,5.7329
5312,2024-10-31,Instagram,Story,Summer2024,3204337,260347,24273,4338,2362,1836,17422,34,11.8968
5313,2024-09-17,YouTube,Image,Summer2024,2290157,326880,38379,3935,3110,2057,24013,134,13.8962
5314,2024-10-03,Instagram,Story,FanEngagement,2442948,396204,43123,6256,3976,4517,23209,27,13.4665
5315,2024-07-05,Instagram,Video,FanEngagement,1474601,288728,22769,3918,1474,1534,5700,494,9.7535
5316,2024-01-25,Facebook,Reel,NewSeason,1090117,477700,20403,2908,1846,2064,26916,453,5.2663
5317,2024-07-09,Twitter,Reel,NBA_Playoffs,2267191,462504,26412,4406,2187,2982,24865,126,7.1362
5318,2024-06-11,Instagram,Reel,Merchandise,4589017,70474,4435,741,231,283,1877,192,7.6723
5319,2024-04-07,TikTok,Reel,Merchandise,4737285,6733,974,95,16,39,69,218,16.1147
5320,2024-11-14,Twitter,Reel,FanEngagement,2517647,7827,776,106,67,18,192,368,12.1247
5321,2024-02-27,Twitter,Image,Merchandise,4200390,205561,11439,597,526,555,11665,182,6.1111
5322,2024-12-13,Facebook,Story,Summer2024,1539298,313000,9508,1821,404,506,17706,166,3.7486
5323,2024-06-02,YouTube,Story,Merchandise,605099,336127,18576,1429,397,787,11079,205,6.0697
5324,2024-10-30,Instagram,Image,NBA_Playoffs,1973776,187914,25808,1607,1390,1290,14224,261,15.3288
5325,2024-11-14,TikTok,Image,FanEngagement,2045540,486287,43883,2498,2567,2596,5995,3,10.0657
5326,2024-12-09,Facebook,Image,NewSeason,890033,256292,17606,1385,869,1095,18163,450,7.749
5327,2024-06-16,Instagram,Post,NewSeason,3340644,106372,14908,916,1335,964,5469,203,16.1311
5328,2024-06-20,Instagram,Image,FanEngagement,430632,277597,24874,3514,1337,2977,12601,163,10.708
5329,2024-11-03,Twitter,Reel,Merchandise,4010256,283525,40064,7046,1936,2480,15436,319,17.2987
5330,2024-02-23,TikTok,Story,Summer2024,4828150,288931,41748,7700,2497,2028,9012,243,17.9783
5331,2024-08-31,Twitter,Image,Summer2024,3806603,267789,31977,3006,1647,3502,19992,236,13.6787
5332,2024-09-23,Instagram,Reel,Summer2024,2877809,387729,24856,3933,1747,1272,25355,441,7.8756
5333,2024-03-26,TikTok,Story,NBA_Playoffs,3922498,371161,25043,1561,2413,2319,12071,186,7.8179
5334,2024-01-27,Twitter,Reel,FanEngagement,718365,488795,50598,8728,4992,1830,18606,387,13.1585
5335,2024-02-11,YouTube,Post,Merchandise,4538436,30799,3908,269,386,307,365,285,14.8154
5336,2024-05-01,Facebook,Story,FanEngagement,865118,222442,25241,4178,2370,2842,2832,499,14.2909
5337,2024-04-12,TikTok,Story,Merchandise,1357687,126175,10476,1040,878,430,5860,371,9.8229
5338,2024-05-14,Twitter,Image,Summer2024,4887506,131546,13761,1426,491,722,6637,84,11.9183
5339,2024-07-20,YouTube,Image,Summer2024,3614053,228945,14158,1257,919,1580,14611,17,7.1345
5340,2024-03-18,YouTube,Video,Summer2024,4514124,490044,15051,841,428,553,19243,209,3.3303
5341,2024-01-07,Instagram,Reel,Merchandise,4272497,377191,32621,3617,1080,2916,28034,297,9.8937
5342,2024-09-10,Instagram,Reel,NBA_Playoffs,4089053,408979,30190,1525,2648,2442,12535,391,8.4021
5343,2024-02-13,Twitter,Story,Summer2024,1302935,70788,8897,1210,378,357,1712,167,14.8118
5344,2024-02-07,YouTube,Image,FanEngagement,4978927,244268,32331,5231,2965,1862,7377,310,16.5912
5345,2024-01-13,Twitter,Image,Merchandise,927741,431006,46105,7587,2429,4067,7797,236,13.0209
5346,2024-01-11,Facebook,Story,FanEngagement,4533369,116893,6836,915,299,529,5156,165,6.8866
5347,2024-04-13,Instagram,Reel,Merchandise,808280,487879,18131,1463,369,940,28190,139,4.0918
5348,2024-03-29,YouTube,Reel,FanEngagement,874498,439842,36816,2235,466,3511,24021,231,8.9844
5349,2024-02-24,Facebook,Video,NewSeason,3195733,147903,13747,2206,997,1001,7460,95,11.4602
5350,2024-12-11,Twitter,Post,FanEngagement,1626267,340622,12598,1629,162,1275,10317,319,4.2243
5351,2024-07-06,TikTok,Image,NewSeason,2994659,344682,36754,1930,834,3152,19631,290,11.4651
5352,2024-10-28,Instagram,Story,Merchandise,2929365,68731,4247,776,171,240,5227,42,7.557
5353,2024-05-19,YouTube,Reel,NewSeason,4785418,383932,32035,3219,3097,3395,29926,184,9.989
5354,2024-05-13,YouTube,Post,Summer2024,2636031,78497,9433,571,210,792,1910,279,13.012
5355,2024-02-07,TikTok,Video,FanEngagement,2081079,440000,51455,5887,4440,5878,6454,489,14.0414
5356,2024-05-26,Instagram,Video,Summer2024,3426253,284814,23658,2856,543,568,4053,145,9.4999
5357,2024-06-02,YouTube,Reel,NewSeason,1480512,182954,19777,1971,969,1788,6744,72,12.4168
5358,2024-01-29,Twitter,Image,Merchandise,2713110,424003,23157,3958,1190,504,32834,195,6.6757
5359,2024-03-14,TikTok,Image,Merchandise,1826176,366948,48720,7146,3793,5044,15629,4,16.2582
5360,2024-11-26,TikTok,Story,Merchandise,4141157,75301,8504,851,486,831,4854,373,13.0689
5361,2024-12-07,Twitter,Post,Merchandise,2809976,44317,3548,371,79,178,1941,20,9.0214
5362,2024-12-23,Facebook,Post,NBA_Playoffs,71130,361237,51797,5625,2672,2323,7913,175,16.6356
5363,2024-08-23,Twitter,Post,NBA_Playoffs,2585051,114242,10579,776,885,1018,2432,65,10.7141
5364,2024-04-16,Facebook,Video,FanEngagement,2560802,278607,13211,1127,1019,1241,20248,118,5.5121
5365,2024-07-29,Instagram,Video,NewSeason,2162608,223318,18481,3495,1763,829,3111,308,10.6301
5366,2024-10-04,Facebook,Story,Summer2024,2655498,365448,15169,1241,827,1584,24479,61,4.7167
5367,2024-04-20,Instagram,Story,NewSeason,1837167,19797,1331,75,77,135,1012,410,7.491
5368,2024-12-05,Twitter,Story,Summer2024,4874548,440775,32244,1707,2438,3621,31471,206,8.2557
5369,2024-07-19,YouTube,Story,Merchandise,3143460,172628,15154,1446,373,583,7337,199,9.8321
5370,2024-06-20,YouTube,Story,FanEngagement,3082017,364396,27881,4606,1014,3259,18472,253,9.1936
5371,2024-02-14,TikTok,Story,Summer2024,1773180,77770,9681,673,452,620,4097,70,13.8948
5372,2024-08-05,Twitter,Image,Summer2024,3242789,31418,3132,575,80,222,539,140,12.0536
5373,2024-02-08,YouTube,Post,FanEngagement,2423793,96225,11265,1798,822,973,4037,255,14.4297
5374,2024-03-02,TikTok,Post,NBA_Playoffs,1493249,133880,3560,492,201,324,3336,75,3.1767
5375,2024-06-22,Twitter,Video,FanEngagement,2956192,107998,5221,626,349,581,8509,332,5.7371
5376,2024-08-10,TikTok,Image,Summer2024,2696711,282181,18704,1335,1672,1180,9857,472,7.694
5377,2024-02-04,TikTok,Post,Merchandise,2906586,355345,36522,4862,1973,3050,19479,364,12.2014
5378,2024-09-27,TikTok,Post,NewSeason,873131,483200,26519,4403,1921,2233,26396,64,6.797
5379,2024-07-28,YouTube,Post,NBA_Playoffs,4473839,246084,18031,2589,926,403,9279,50,8.7555
5380,2024-02-19,Facebook,Story,NewSeason,373799,259856,36642,6265,2429,1182,12078,407,17.4466
5381,2024-02-14,YouTube,Reel,Summer2024,3132477,291879,25862,1399,1394,2415,11875,64,9.8174
5382,2024-02-10,YouTube,Reel,Summer2024,1571190,463532,34256,2811,702,3282,10108,447,8.1481
5383,2024-07-18,Facebook,Image,Summer2024,417390,197232,20328,3996,1626,1227,12578,246,13.1571
5384,2024-06-24,TikTok,Post,Summer2024,2238546,130378,8263,601,384,621,2448,480,7.0932
5385,2024-12-29,Instagram,Post,NewSeason,3763934,44810,4286,215,93,191,2005,53,10.2522
5386,2024-03-05,Instagram,Reel,NBA_Playoffs,2862887,499130,39289,5638,888,4472,13379,18,9.179
5387,2024-11-09,Twitter,Story,Merchandise,4738569,400979,50942,3016,2387,2298,26456,496,14.0519
5388,2024-02-10,Instagram,Reel,NBA_Playoffs,491644,339706,35677,6281,1625,3463,4982,36,12.8296
5389,2024-01-09,YouTube,Reel,FanEngagement,568949,297933,26771,3485,2317,1471,17214,154,10.933
5390,2024-04-07,Facebook,Story,Merchandise,926439,287904,9747,1909,227,479,11811,490,4.1274
5391,2024-04-08,YouTube,Post,FanEngagement,2156729,432533,14460,1499,1246,320,14680,354,3.9777
5392,2024-05-10,Instagram,Reel,FanEngagement,4059968,58445,6105,1070,272,201,2987,98,12.7419
5393,2024-04-07,TikTok,Post,Summer2024,749452,155968,20915,3883,1983,1994,4632,332,17.1708
5394,2024-01-12,Instagram,Reel,NBA_Playoffs,3706376,401817,35824,3135,3209,3103,18589,168,10.4943
5395,2024-03-31,YouTube,Story,Summer2024,1118642,85733,6657,815,293,136,1432,27,9.0572
5396,2024-03-05,TikTok,Reel,FanEngagement,2826463,93714,7341,578,553,746,2606,138,9.0403
5397,2024-01-20,Facebook,Video,Merchandise,3412282,231714,19357,2828,307,2002,16116,494,9.7068
5398,2024-07-31,YouTube,Image,Summer2024,1759831,380474,21294,1703,1604,644,21992,265,6.4659
5399,2024-08-15,Facebook,Image,NewSeason,2911309,142334,6275,529,618,337,8281,289,5.2145
5400,2024-09-24,TikTok,Image,NewSeason,3528167,273735,27490,3476,2655,2336,20754,99,12.2823
5401,2024-04-23,Twitter,Image,NewSeason,2833998,14770,649,127,32,41,820,327,5.4705
5402,2024-04-27,YouTube,Video,NBA_Playoffs,4353808,134586,11302,752,1056,1228,4544,451,9.741
5403,2024-03-12,TikTok,Reel,NewSeason,1374447,96643,11840,2100,1065,1027,7588,464,15.5262
5404,2024-01-07,Instagram,Video,NewSeason,1270845,113615,12046,1110,1167,1445,2629,347,12.6066
5405,2024-10-10,YouTube,Reel,NBA_Playoffs,2540933,196525,27417,4839,1159,638,2712,49,17.0029
5406,2024-10-05,Facebook,Reel,NBA_Playoffs,1673177,212245,14663,1977,991,569,15069,259,8.3069
5407,2024-11-11,TikTok,Post,NewSeason,604775,318590,30269,3974,2686,3184,5732,112,11.5914
5408,2024-06-13,Facebook,Story,NewSeason,2087268,366040,15011,1628,821,1038,11737,159,4.77
5409,2024-02-15,Twitter,Post,NBA_Playoffs,4233489,340383,30862,4586,610,3550,12935,124,10.5934
5410,2024-01-18,Facebook,Image,Merchandise,695468,52067,3337,533,147,124,2727,237,7.7151
5411,2024-12-12,TikTok,Video,NewSeason,2183943,350631,33170,2010,2345,2903,25199,483,10.7021
5412,2024-09-09,TikTok,Story,NewSeason,3338108,186265,6041,466,602,412,10214,332,3.8166
5413,2024-08-22,Facebook,Post,Summer2024,3000250,422216,20829,1358,1170,959,15030,84,5.532
5414,2024-06-03,YouTube,Image,NBA_Playoffs,2738025,222227,28879,1914,2088,1020,13188,453,14.7961
5415,2024-06-02,Twitter,Video,Merchandise,4094736,211299,5224,705,262,616,14227,343,2.93
5416,2024-05-19,TikTok,Video,NBA_Playoffs,4745901,480907,43889,3632,3495,2188,8095,195,10.6083
5417,2024-10-24,TikTok,Post,FanEngagement,1727057,267993,25813,2729,641,2104,17827,329,10.8895
5418,2024-04-19,YouTube,Image,FanEngagement,2852382,336111,35215,2603,503,3994,5338,375,11.4013
5419,2024-08-03,Instagram,Reel,Merchandise,3765431,362667,19696,3425,1577,1276,28680,426,6.8101
5420,2024-03-08,YouTube,Reel,NBA_Playoffs,37245,240868,6799,428,127,555,6641,58,3.0531
5421,2024-11-04,YouTube,Image,FanEngagement,4188429,494915,71111,4431,5286,4742,6919,58,16.3317
5422,2024-10-11,Facebook,Image,Merchandise,3888075,141578,20359,1081,1580,564,2055,412,16.2596
5423,2024-12-23,YouTube,Post,NewSeason,4491252,332812,20431,3438,1760,2278,10052,199,7.7007
5424,2024-03-13,Instagram,Story,NBA_Playoffs,3733607,163684,3879,402,382,401,7639,168,2.8488
5425,2024-11-28,YouTube,Post,NBA_Playoffs,3870397,16704,1549,88,48,101,489,465,10.0874
5426,2024-02-29,Instagram,Post,Merchandise,320687,16510,998,179,93,45,207,388,7.6923
5427,2024-11-16,Instagram,Image,Merchandise,3019577,137081,14637,1982,1102,1691,5761,91,12.9274
5428,2024-11-29,TikTok,Image,Summer2024,2819736,28570,2472,126,121,158,391,475,9.517
5429,2024-12-17,Twitter,Post,NewSeason,3776102,314928,7054,577,247,173,21545,138,2.5015
5430,2024-04-23,Twitter,Post,NBA_Playoffs,3029133,299052,38969,3584,2258,4327,11330,318,14.9844
5431,2024-05-24,Instagram,Post,FanEngagement,4358605,364836,51508,3161,1329,1795,10842,194,15.3488
5432,2024-11-25,Instagram,Story,Merchandise,1723299,397993,33816,5272,783,1160,13287,200,10.018
5433,2024-02-15,Facebook,Image,FanEngagement,940173,129860,16881,3341,1377,1238,1823,164,16.6325
5434,2024-03-23,TikTok,Video,FanEngagement,4262250,147898,12523,1328,466,867,1941,410,9.6803
5435,2024-05-10,Instagram,Post,FanEngagement,3464924,62792,3434,467,120,152,4165,262,6.4037
5436,2024-03-03,Facebook,Reel,Summer2024,3655926,423644,31753,3200,2940,1948,33286,225,8.9445
5437,2024-04-28,YouTube,Post,NewSeason,1160364,161910,16248,2679,1330,1321,2086,328,12.5113
5438,2024-10-19,TikTok,Video,Merchandise,4733998,110337,4012,640,129,297,8274,378,4.3331
5439,2024-08-12,TikTok,Video,NewSeason,2404057,70452,9353,1645,716,996,3343,230,16.6269
5440,2024-08-19,YouTube,Video,NBA_Playoffs,677386,246003,7247,833,423,539,10314,489,3.4565
5441,2024-01-21,TikTok,Video,NBA_Playoffs,2118374,439691,32445,3094,1427,2057,11201,197,8.4073
5442,2024-12-27,Twitter,Reel,NBA_Playoffs,4639566,350863,41470,3372,2725,4131,23424,452,13.5571
5443,2024-05-25,Twitter,Image,Summer2024,1545778,51771,1416,175,109,165,2507,95,3.2837
5444,2024-08-16,Instagram,Story,Merchandise,4731229,492857,55761,4585,4186,6219,8120,118,13.0935
5445,2024-12-25,Twitter,Story,FanEngagement,4782084,426644,60207,4976,3280,4040,26266,305,16.0469
5446,2024-11-03,Instagram,Video,NBA_Playoffs,1099167,310149,39784,5695,2614,4328,4576,107,15.5064
5447,2024-06-13,TikTok,Video,NewSeason,3988710,463599,25371,1295,1514,1323,34621,479,6.0785
5448,2024-11-22,TikTok,Story,Merchandise,666649,486073,70927,13993,4564,5238,11539,210,18.4096
5449,2024-11-15,YouTube,Reel,NewSeason,2019419,287278,37122,6161,2245,1067,13909,352,15.8481
5450,2024-10-14,Instagram,Image,NBA_Playoffs,1668470,436471,22073,2539,1126,2134,34049,483,5.8968
5451,2024-02-01,TikTok,Video,NewSeason,2391158,262591,28233,1735,1015,1594,19208,44,11.799
5452,2024-09-15,Facebook,Post,Summer2024,942873,339275,10083,1106,968,809,19101,77,3.5832
5453,2024-04-30,YouTube,Image,NBA_Playoffs,542620,390271,39282,6343,2441,4366,13271,346,12.3161
5454,2024-11-25,YouTube,Post,NBA_Playoffs,1244688,22970,651,110,64,49,1505,352,3.5916
5455,2024-03-22,Instagram,Video,FanEngagement,1936643,78552,8998,641,814,944,5825,254,13.3071
5456,2024-05-01,Facebook,Reel,Merchandise,300394,48527,4912,806,167,101,3700,104,12.1273
5457,2024-03-18,Facebook,Story,NewSeason,2856168,131104,10901,771,695,545,8720,256,9.433
5458,2024-08-31,Facebook,Post,NewSeason,4199417,23716,953,131,53,80,372,308,4.7942
5459,2024-02-05,Instagram,Story,FanEngagement,796161,6558,380,32,24,36,388,89,6.6484
5460,2024-01-15,Twitter,Story,Summer2024,1289518,446710,26403,2699,1029,2341,10825,28,6.7451
5461,2024-10-13,TikTok,Image,FanEngagement,2471477,148646,20280,3891,1057,1995,9681,426,16.9719
5462,2024-02-14,YouTube,Post,FanEngagement,3944496,486632,36786,4781,2691,2806,19072,370,9.0948
5463,2024-10-27,Instagram,Story,NBA_Playoffs,4140625,193394,23807,3140,426,2735,11254,456,14.154
5464,2024-01-15,Facebook,Video,Summer2024,4431697,382402,54770,5565,3467,2075,5091,176,16.6845
5465,2024-07-30,Instagram,Video,FanEngagement,4686982,85438,11093,1095,229,1206,6190,425,14.5333
5466,2024-01-22,YouTube,Post,Summer2024,2610432,320230,44263,8465,3725,2099,15842,191,17.6289
5467,2024-11-25,Instagram,Post,NewSeason,4932965,389259,24698,4939,1302,2757,28807,64,7.9482
5468,2024-04-17,Instagram,Story,FanEngagement,193350,467463,41175,4776,2424,2640,35062,197,10.3484
5469,2024-09-24,Twitter,Image,NBA_Playoffs,2143416,155958,5464,462,149,410,2154,89,3.8953
5470,2024-09-02,Instagram,Video,NBA_Playoffs,4008059,8903,210,18,6,15,212,411,2.6283
5471,2024-08-27,Instagram,Reel,NBA_Playoffs,2612221,351870,10819,1857,871,728,4831,260,3.85
5472,2024-09-16,YouTube,Image,NBA_Playoffs,3308038,448164,11044,710,209,469,30809,112,2.6693
5473,2024-11-27,Facebook,Post,Summer2024,4229461,301062,11940,1147,491,615,18377,333,4.51
5474,2024-04-10,TikTok,Story,NBA_Playoffs,1944212,30598,1694,88,154,41,1730,470,6.3272
5475,2024-09-13,Facebook,Post,Summer2024,1002309,189912,20157,3987,630,409,13505,64,13.045
5476,2024-10-01,YouTube,Image,NewSeason,290205,385679,45274,7722,1577,1190,19229,436,14.1499
5477,2024-04-10,Facebook,Image,FanEngagement,2008234,113062,3249,559,276,348,6648,195,3.6122
5478,2024-10-09,Facebook,Story,FanEngagement,2870656,455860,48092,8576,4339,1008,21515,191,13.3828
5479,2024-09-10,Twitter,Post,NewSeason,4846475,460134,50835,5972,2199,2096,10533,398,12.8237
5480,2024-02-08,Facebook,Reel,NewSeason,4591428,100022,10884,1978,690,495,1793,85,13.549
5481,2024-01-21,Instagram,Video,NewSeason,3813632,310124,42671,8079,1481,877,20938,403,16.842
5482,2024-02-21,Instagram,Reel,Summer2024,271508,295445,33761,5397,2693,3559,12080,123,14.1654
5483,2024-08-08,Facebook,Post,Merchandise,1712152,92803,3006,312,206,132,4933,237,3.7973
5484,2024-09-10,Facebook,Image,Summer2024,2755979,69824,8814,1677,521,264,1602,338,15.7711
5485,2024-11-24,Twitter,Story,Summer2024,404718,18252,684,93,37,62,1276,42,4.4598
5486,2024-01-20,YouTube,Image,NewSeason,388433,98015,3812,461,294,81,5583,302,4.6595
5487,2024-12-26,TikTok,Story,FanEngagement,4345244,379801,20491,1443,627,575,18718,344,5.9402
5488,2024-06-08,Instagram,Image,FanEngagement,1530406,58959,6053,834,535,550,1815,198,12.5884
5489,2024-09-08,Twitter,Story,NewSeason,3938805,341769,33114,2584,2246,2040,22237,416,11.1022
5490,2024-01-03,Twitter,Post,NBA_Playoffs,2911962,194304,24818,4352,2036,2334,8271,404,16.0604
5491,2024-04-28,Facebook,Story,NBA_Playoffs,103181,152755,7406,1062,444,415,7591,469,5.8342
5492,2024-09-21,YouTube,Image,FanEngagement,3956397,154470,8935,767,485,1029,2749,134,6.5948
5493,2024-01-11,Instagram,Image,Merchandise,1916698,11544,306,20,21,6,606,35,3.0059
5494,2024-09-08,Instagram,Story,Summer2024,2898489,196930,28882,3472,2349,1063,13712,464,17.622
5495,2024-06-05,Twitter,Story,Merchandise,2425362,123828,17593,1759,652,810,7762,462,16.1547
5496,2024-01-11,TikTok,Story,NewSeason,4328272,78501,10708,1426,616,785,1320,201,16.2418
5497,2024-11-30,Instagram,Image,FanEngagement,725097,305725,41276,6299,2401,4016,13556,405,16.3467
5498,2024-06-06,Twitter,Reel,Summer2024,3204753,118052,7712,725,447,489,5475,212,7.5255
5499,2024-03-31,Twitter,Post,FanEngagement,451013,110722,15993,1199,915,1542,6936,246,16.3536
5500,2024-05-13,Instagram,Story,Merchandise,2015430,460605,61991,7534,4494,1415,16850,175,16.07
5501,2024-04-02,YouTube,Story,Merchandise,2210389,193259,17927,1031,559,1661,3565,259,10.0989
5502,2024-11-27,Instagram,Post,NewSeason,2353790,378894,33996,1821,1336,2997,6253,120,9.8056
5503,2024-08-30,YouTube,Post,NBA_Playoffs,1901054,256891,26369,4627,2407,649,12876,336,13.0028
5504,2024-09-30,Facebook,Reel,Summer2024,563528,379529,17550,3160,643,418,7774,36,5.6262
5505,2024-04-28,Facebook,Reel,Summer2024,1827049,185075,9972,781,749,670,4037,393,6.2148
5506,2024-12-19,Facebook,Story,NewSeason,3287749,101130,5845,773,532,183,7230,180,7.0701
5507,2024-10-12,TikTok,Reel,Summer2024,484105,392729,30833,2705,682,2933,21674,452,8.7134
5508,2024-07-31,Twitter,Post,FanEngagement,3035237,72629,6479,679,126,297,3743,262,10.0291
5509,2024-06-11,Twitter,Reel,NewSeason,3806847,145259,9951,1018,896,846,7595,190,8.1682
5510,2024-04-07,Instagram,Reel,FanEngagement,1913534,250063,32038,5436,1518,3353,6022,386,15.5929
5511,2024-04-02,Twitter,Reel,Summer2024,832867,154099,10977,636,169,1167,8096,168,7.6457
5512,2024-05-11,YouTube,Image,Summer2024,1450439,405478,47698,6243,4294,1988,10859,25,14.3621
5513,2024-12-18,Twitter,Reel,NewSeason,2692659,495167,74106,6832,2503,3640,11887,201,16.8511
5514,2024-03-14,TikTok,Image,NewSeason,843585,210740,4656,405,65,517,9594,233,2.4324
5515,2024-04-18,Facebook,Video,Merchandise,4918479,107708,5886,1129,424,522,3185,412,6.9066
